fecha,Bolivia,La Paz,Cochabamba,Santa Cruz,Oruro,Potosí,Chuquisaca,Tarija,Beni,Pando
2021-05-31,2829,804,41,502,19,131,536,496,175,125
2021-06-01,2913,995,124,291,215,191,436,447,161,53
2021-06-02,2146,648,175,246,133,152,95,400,226,71
2021-06-03,928,203,185,181,12,65,131,34,80,37
2021-06-04,14633,7275,2458,3853,46,175,416,138,215,57
2021-06-05,3824,1346,387,620,176,106,1043,55,77,14
2021-06-06,760,152,275,56,169,47,9,12,2,38
2021-06-07,32571,7739,13280,8939,1229,78,5,1079,134,88
2021-06-08,41289,9265,12731,11928,2624,201,1429,2535,207,369
2021-06-09,28276,7714,7363,7857,1693,218,2139,915,194,183
2021-06-10,19140,5879,5067,4392,830,261,1689,585,173,264
2021-06-11,22660,6726,5105,6072,885,604,1636,1109,287,236
2021-06-12,3369,1194,574,361,243,149,382,257,147,62
2021-06-13,2296,1101,381,57,207,113,221,171,1,44
2021-06-14,10772,2693,2291,2699,292,634,868,1024,136,135
2021-06-15,9200,1960,1937,2160,353,648,707,1021,222,192
2021-06-16,11728,2853,2745,2804,321,502,737,1216,327,223
2021-06-17,9339,3259,1433,2045,440,544,417,714,339,148
2021-06-18,11262,3571,1541,2503,979,705,554,1071,200,138
2021-06-19,5204,1512,571,486,655,431,213,1164,133,39
2021-06-20,1693,693,372,42,200,104,88,151,38,5
2021-06-21,2455,669,468,198,152,317,380,141,121,9
2021-06-22,22640,3055,4147,8584,1512,858,1116,2935,293,140
2021-06-23,22672,3095,4423,9726,1493,745,931,1819,268,172
2021-06-24,9487,1708,1733,2593,769,486,1032,740,198,228
2021-06-25,14217,2139,1293,5326,1024,590,1168,2267,264,146
2021-06-26,3810,1264,302,576,282,151,751,344,76,64
2021-06-27,2904,1336,194,262,168,179,535,134,64,32
2021-06-28,14243,3266,3505,3426,645,756,1050,628,839,128
2021-06-29,15127,4374,2243,3910,969,780,958,1043,721,129
2021-06-30,13870,4372,2423,3012,1042,361,684,845,761,370
2021-07-01,14805,4705,1624,3481,1566,669,587,696,878,599
2021-07-02,12854,3716,1143,3055,2130,393,596,821,763,237
2021-07-03,2740,895,217,353,359,89,335,216,244,32
2021-07-04,2619,750,361,165,64,575,403,102,176,23
2021-07-05,7246,1121,2033,2081,166,240,220,276,779,330
2021-07-06,10112,1477,2813,2783,672,622,389,613,480,263
2021-07-07,13839,2112,2913,3166,1342,658,603,1027,1266,752
2021-07-08,12499,2832,2433,2393,1088,549,598,1330,648,628
2021-07-09,8442,1805,1505,1800,576,456,445,675,607,573
2021-07-10,2165,696,319,276,162,294,200,185,18,15
2021-07-11,3447,447,476,1592,59,189,293,137,179,75
2021-07-12,12389,4361,1831,2135,812,913,426,619,728,564
2021-07-14,28390,7258,4302,8375,1169,1551,1530,1144,1476,1585
2021-07-15,30189,5679,5598,11496,806,798,1232,2894,862,824
2021-07-16,35514,260,6761,19910,1529,717,2104,3102,543,588
2021-07-17,14716,1500,477,8686,1191,237,540,1724,114,247
2021-07-18,11741,914,225,9660,65,287,364,195,25,6
2021-07-19,51059,11586,6206,24633,1452,1203,1329,3105,712,833
2021-07-20,50597,9924,5179,26876,1221,1212,1287,3185,845,868
2021-07-21,52130,9866,5993,26811,1565,1487,1275,3551,812,770
2021-07-22,61916,13978,9264,26738,1720,2346,1969,4088,893,920
2021-07-23,69759,17185,11380,26277,2502,3663,2882,4178,995,697
2021-07-24,21344,5179,2863,6922,680,1238,1473,2621,31,337
2021-07-25,27603,12833,796,10898,197,613,967,1108,2,189
2021-07-26,77184,19167,10454,31306,3080,2675,3112,5111,1502,777
2021-07-27,84730,21792,9515,35873,2727,3772,2944,5696,1661,750
2021-07-28,77145,19187,14153,30743,2006,2266,2660,5271,570,289
2021-07-29,60962,15393,16333,20333,1244,1495,1725,3913,367,159
2021-07-30,49952,15508,13803,10947,1262,2670,2163,3155,299,145
2021-07-31,13784,4431,3571,2407,420,1202,695,1029,27,2
2021-08-01,17344,6527,4838,4982,27,120,400,449,1,0
2021-08-02,47158,15318,11679,11600,1569,1343,1620,3630,269,130
2021-08-03,35158,10421,7355,10079,1124,1357,1025,3522,142,133
2021-08-05,59300,15381,13478,14072,2278,2452,4349,6865,254,171
2021-08-06,3380,728,309,195,102,111,1192,740,3,0
2021-08-07,8090,1428,1109,2364,218,226,1482,1252,11,0
2021-08-08,8607,1400,2348,3015,85,234,692,828,0,5
2021-08-09,33236,6153,7950,7125,2361,1742,2862,4699,264,80
2021-08-10,35978,7265,8991,9313,2446,1583,2370,3146,787,77
2021-08-11,46260,9509,12894,8771,4168,1510,4558,3959,806,85
2021-08-12,54700,9602,16101,15631,2713,1931,3823,3583,748,568
2021-08-13,50531,10669,11638,13943,3179,2349,3786,4053,456,458
2021-08-14,10947,2190,2248,3138,766,1056,1120,379,50,0
2021-08-15,8479,1111,2208,2408,746,1233,576,196,0,1
2021-08-16,48763,8431,17049,11349,2722,1733,3391,3061,711,316
2021-08-17,46491,9180,13781,10927,2948,1900,3961,2475,1026,293
2021-08-18,50344,9161,8699,15521,5738,2106,3732,2905,2076,406
2021-08-19,44787,8606,5999,15765,4099,2898,2977,3137,1104,202
2021-08-20,38753,7718,5073,14118,3002,1955,2600,2164,1928,195
2021-08-21,7297,1767,1053,2103,444,341,1104,421,31,33
2021-08-22,6392,739,1231,3182,363,463,345,32,35,2
2021-08-23,38839,8505,4834,13822,2073,2050,2836,2764,1813,142
2021-08-24,73539,15908,10191,24439,5380,4468,4856,5435,2529,333
2021-08-25,78733,16724,20525,21635,3435,3020,5411,5249,2059,675
2021-08-26,42444,11228,6751,9783,1797,4194,3207,3143,1777,564
2021-08-27,77405,17446,2086,6435,3904,34561,4898,5977,1553,545
2021-08-28,26842,4157,5470,10967,1376,2692,1720,234,214,12
2021-08-29,24868,4078,5633,10587,1310,1706,1301,126,121,6
2021-08-30,67176,20539,2747,21468,6000,4270,6171,4093,1630,258
2021-09-10,18522,4082,3115,4462,985,1642,1177,1292,1490,277
2021-09-11,4185,1773,599,817,101,419,175,238,38,25
2021-09-12,3045,1649,603,441,21,191,79,46,13,2
2021-09-14,31979,7997,4682,6219,1439,3290,2261,3028,2637,426
2021-09-15,16890,3594,3412,2978,1042,1590,939,1157,1923,255
2021-09-18,24218,4511,6306,4118,1493,2537,990,1537,2374,352
2021-09-20,41617,4768,15767,12017,946,2659,1559,1733,2034,134
2021-09-22,135414,27686,38647,43253,4394,4921,4733,8105,3310,365
2021-09-23,0,0,0,0,0,0,0,0,0,0
2021-09-24,28446,9396,6776,1824,3380,1803,1613,2533,1109,12
2021-09-25,7487,2599,1506,505,763,683,1139,265,27,0
2021-09-26,3223,1407,484,759,116,362,37,12,20,26
2021-09-27,38989,11330,5447,10418,2542,2650,2022,2813,1634,133
2021-09-29,62372,21131,8152,16855,3587,3620,2868,3387,2450,322
2021-10-01,30268,10449,4661,7979,1595,1284,1076,1859,1230,135
2021-10-02,2453,865,520,272,180,372,210,27,0,7
2021-10-03,2482,709,427,411,6,135,60,5,729,0
2021-10-04,28967,8684,4315,4921,1525,3538,1943,1452,2020,569
2021-10-05,15549,4351,1944,4060,860,1188,922,848,1287,89
2021-10-06,14480,4028,2224,3295,670,788,1140,695,1537,103
2021-10-07,11814,3395,2281,2997,586,732,909,544,253,117
2021-10-08,13856,4177,2337,3875,640,1052,811,0,877,87
2021-10-09,3151,802,533,686,136,93,101,796,4,0
2021-10-10,1563,532,550,278,5,78,39,18,20,43
2021-10-11,16056,6017,3275,2081,721,1564,893,356,1061,88
2021-10-12,24833,5931,3379,11255,537,981,991,528,1169,62
2021-10-13,23914,5658,3038,11067,542,850,946,561,1116,136
2021-10-14,25753,5327,4368,12179,599,794,885,490,1023,88
2021-10-15,25741,5519,6469,10125,605,637,1004,505,754,123
2021-10-16,4205,1044,1337,1006,124,125,525,36,7,1
2021-10-17,3873,802,1194,1380,43,88,324,13,29,0
2021-10-18,34462,8952,7091,13327,704,1105,1607,530,998,148
2021-10-19,38773,11822,6884,15124,751,617,1629,851,961,134
2021-10-20,28638,7977,6271,10228,542,453,1132,996,933,106
2021-10-21,24898,7402,4311,9172,457,469,1154,837,952,144
2021-10-22,19467,5581,3990,6642,337,454,969,765,623,106
2021-10-23,3406,1191,953,624,63,66,387,79,43,0
2021-10-24,1724,685,326,380,20,29,148,56,76,4
2021-10-25,25667,6717,4622,9692,527,570,1448,838,1164,89
2021-10-26,16268,3598,3313,6537,235,246,848,718,633,140
2021-10-27,17733,4396,3168,6438,268,666,909,796,922,170
2021-10-28,11344,2214,2388,4643,187,194,551,610,480,77
2021-10-29,20231,5461,4218,6081,512,716,980,729,1330,204
2021-10-30,7103,2686,1153,868,188,748,674,210,461,115
2021-10-31,2904,357,848,1344,77,47,101,30,76,24
2021-11-01,11450,2663,2415,4405,186,478,256,270,510,267
2021-11-02,660,305,66,157,7,29,31,4,57,4
2021-11-03,10085,2708,1381,3989,216,344,373,467,560,47
2021-11-04,11472,2949,1621,4413,323,283,524,622,615,122
2021-11-05,12685,3867,2143,4054,353,351,639,535,627,116
2021-11-06,3694,1825,572,545,129,224,256,0,124,19
2021-11-07,1972,909,224,680,13,30,46,70,0,0
2021-11-08,8820,3389,2181,901,382,413,669,377,423,85
2021-11-09,9620,3159,2351,1123,668,262,901,469,609,78
2021-11-10,6520,2331,1670,1276,281,23,485,337,73,44
2021-11-11,10289,3252,2125,2106,552,387,613,555,615,84
2021-11-12,10173,2616,2225,2599,480,298,671,534,629,121
2021-11-13,3849,1194,548,596,296,141,697,208,131,38
2021-11-14,2869,1013,373,649,80,139,394,26,160,35
2021-11-15,11276,3204,2959,2076,608,364,796,645,557,67
2021-11-16,16049,3969,4648,4184,700,540,705,704,535,64
2021-11-17,15914,3160,4121,5115,639,407,723,914,762,73
2021-11-18,18371,3832,4552,6662,724,749,587,931,281,53
2021-11-19,15343,3268,4252,4472,707,755,645,691,485,68
2021-11-20,5976,1574,1664,975,526,289,502,160,264,22
2021-11-21,1551,422,351,695,26,5,33,0,19,0
2021-11-22,10455,2362,2465,3675,516,146,439,469,275,108
2021-11-23,14896,3101,3349,4727,670,915,736,506,759,133
2021-11-24,12882,2727,3451,4061,609,305,567,539,440,183
2021-11-25,12709,2674,2985,4624,689,277,502,561,319,78
2021-11-26,13932,2694,2859,5431,781,415,731,660,259,102
2021-11-27,5858,2269,1298,828,632,123,349,269,75,15
2021-11-28,1625,416,418,697,40,20,25,9,0,0
2021-11-29,14659,3701,2942,4694,750,496,1079,514,351,132
2021-11-30,15733,3423,3681,5049,1066,516,888,668,244,198
2021-12-01,17910,4243,3881,5814,972,503,1047,913,388,149
2021-12-02,19619,4491,4145,6819,897,566,1146,1005,415,135
2021-12-03,21786,5128,4600,7036,958,838,1456,1150,476,144
2021-12-04,8369,2491,1439,1736,523,615,1012,417,81,55
2021-12-05,1394,221,203,741,70,39,117,2,1,0
2021-12-06,20037,6072,4213,4882,1152,853,1302,1090,324,149
2021-12-07,23839,5507,6130,6494,1456,1000,1640,1161,317,134
2021-12-08,25918,6269,6631,6457,1288,1131,2230,1362,362,188
2021-12-09,24465,4948,6879,6548,1245,1138,1730,1456,345,176
2021-12-10,24221,5210,6035,7144,1022,1168,1578,1483,405,176
2021-12-11,7715,2393,1423,1402,803,602,666,304,66,56
2021-12-12,1619,376,345,686,44,22,125,14,6,1
2021-12-13,19632,4720,3880,5649,1274,1200,1418,1091,358,42
2021-12-14,20518,3961,4435,5950,1395,1488,1529,1149,413,198
2021-12-15,19632,3920,4382,5258,1519,1291,1372,1202,437,251
2021-12-16,17979,3216,3952,5823,1452,782,1157,939,522,136
2021-12-17,13914,2423,2965,4852,523,885,907,864,357,138
2021-12-18,4965,1442,817,1022,451,373,566,227,41,26
2021-12-19,3011,357,390,1935,28,33,75,193,0,0
2021-12-20,14850,3057,3064,4785,1062,815,883,747,337,100
2021-12-21,16095,3582,2477,5663,1152,832,1007,894,320,168
2021-12-22,14403,2955,2655,5034,1051,599,808,911,256,134
2021-12-23,12459,2708,2486,3463,873,845,885,755,300,144
2021-12-24,9943,2154,2018,2867,652,869,628,482,188,85
2021-12-25,798,289,105,54,34,190,83,11,9,23
2021-12-26,1212,261,158,642,41,35,50,21,4,0
2021-12-27,14522,2933,2867,4676,811,1094,957,647,403,134
2021-12-28,20658,4652,3590,6669,1490,1166,1285,1053,510,243
2021-12-29,12971,4116,1751,2765,947,1114,945,733,442,158
2021-12-30,17077,4352,3563,4094,1141,872,1164,1080,634,177
2022-01-01,17942,4466,4105,4510,1142,781,1188,961,629,160
2022-01-02,1386,468,136,666,43,34,39,0,0,0
2022-01-03,49503,14692,6805,9577,1824,6416,3886,1748,3457,1098
2022-01-04,28204,7134,6485,7134,2333,1022,1349,1291,1201,255
2022-01-05,29862,8341,6088,7046,2457,1408,1600,1327,1219,376
2022-01-06,32804,9075,6716,8134,2121,1766,1752,1762,1122,356
2022-01-08,38949,10741,7802,10454,1997,1874,2428,2144,1125,384
2022-01-09,3813,846,981,1576,104,179,87,20,18,2
2022-01-10,26339,5841,4785,8701,1314,1520,1292,1705,913,268
2022-01-11,24590,5365,4000,9323,1089,914,1293,1577,839,190
2022-01-12,22760,4582,3822,9315,931,576,1170,1428,664,272
2022-01-13,24845,5719,4014,8874,1113,1202,1132,1355,1039,397
2022-01-14,18143,3473,3109,7622,668,810,834,879,525,223
2022-01-15,5804,1223,868,2259,313,228,495,213,129,76
2022-01-16,2276,481,511,1137,45,50,30,18,3,1
2022-01-17,46157,15544,5597,10927,1368,5285,2477,1878,2470,611
2022-01-18,26833,5926,4636,10174,1205,1195,1231,1062,1189,215
2022-01-19,24147,6010,3958,8020,1181,1301,1231,1100,1104,242
2022-01-20,20322,4615,3996,6814,934,1135,993,923,784,128
2022-01-21,23513,5354,4420,7636,1380,1374,1147,1166,812,224
2022-01-22,2941,1092,377,700,182,178,163,137,70,42
2022-01-23,1924,526,273,983,63,42,32,5,0,0
2022-01-24,22363,4780,5252,6735,1150,1040,1242,1130,837,197
2022-01-25,32527,9001,6227,8377,1983,1984,1833,1674,1246,202
2022-01-26,31206,9396,5988,7308,2119,1849,1633,1565,1103,245
2022-01-27,27950,8445,5789,7076,1639,1457,1205,1133,1040,166
2022-01-28,30220,8682,6612,7442,1673,1602,1431,1896,752,130
2022-01-29,12083,4839,1614,2191,947,778,1055,450,181,28
2022-01-30,2695,666,730,1087,74,87,49,1,1,0
2022-01-31,33281,10023,5293,9251,2039,2292,1632,1509,958,284
2022-02-01,19496,4944,3725,5786,1005,1244,747,1320,604,121
2022-02-02,20385,4913,4409,6476,1007,743,769,1182,698,188
2022-02-03,18855,4436,4145,6096,764,661,845,1197,538,173
2022-02-04,26276,6512,5585,8055,1112,1388,1256,1376,779,213
2022-02-05,10729,3712,1838,2473,599,602,682,446,305,72
2022-02-06,1985,540,717,598,40,61,18,4,7,0
2022-02-07,17588,4125,4305,5116,676,974,888,747,571,186
2022-02-08,18815,4097,4088,6574,755,967,760,920,538,116
2022-02-09,19570,4901,3853,6345,866,1058,900,1057,513,77
2022-02-10,17918,4017,3801,6118,415,1009,752,1075,603,128
2022-02-11,19149,3937,4448,6266,677,1185,861,1158,507,110
2022-02-12,9648,2685,2229,2242,621,591,723,433,94,30
2022-02-13,1897,836,333,538,95,64,24,3,0,4
2022-02-14,13823,3021,3069,3707,614,1095,844,764,466,243
2022-02-15,15468,2994,3019,5268,782,1003,729,1057,427,189
2022-02-16,14568,3199,2750,4755,656,918,747,1014,454,75
2022-02-17,15953,3349,3141,5442,794,894,898,744,510,181
2022-02-18,14680,3243,3234,4621,588,849,855,790,321,179
2022-02-19,8391,2022,1660,2270,498,521,878,418,90,34
2022-02-20,1653,244,701,536,85,26,46,15,0,0
2022-02-21,12416,2585,2824,3874,421,837,698,693,347,137
2022-02-22,12386,2414,2800,4347,461,796,554,683,284,47
2022-02-23,12046,2405,2521,3600,548,1169,726,678,291,108
2022-02-24,16189,3389,2999,5189,692,1696,826,748,428,222
2022-02-25,10144,1679,2279,4065,287,687,345,409,274,119
2022-02-26,4421,1034,1044,1328,97,282,209,179,177,71
2022-02-27,602,131,330,96,0,27,17,0,0,1
2022-02-28,548,148,246,54,6,61,31,2,0,0
2022-03-01,271,102,100,34,12,13,5,5,0,0
2022-03-02,11373,2219,3119,3068,372,1147,570,569,223,86
2022-03-03,4301,931,235,1835,222,370,202,326,56,124
2022-03-04,26428,5248,7037,7176,1028,1614,1496,2036,448,345
2022-03-05,5185,1490,1006,946,306,341,614,328,117,37
2022-03-06,919,111,344,407,24,16,11,6,0,0
2022-03-07,6851,932,1711,2544,385,348,343,464,88,36
2022-03-08,6376,855,1336,2372,331,571,387,434,60,30
2022-03-09,7180,1008,1418,2512,438,707,419,552,94,32
2022-03-10,8192,1252,1654,2824,449,569,601,608,179,56
2022-03-11,9368,1703,2264,2774,570,762,610,540,87,58
2022-03-12,2220,417,503,596,186,177,298,40,0,3
2022-03-13,485,235,87,9,42,56,54,0,0,2
2022-03-14,12344,4384,831,376,516,3858,1126,472,584,197
2022-03-15,9782,1679,1960,2713,406,1573,629,605,156,61
2022-03-16,12724,2145,2116,3741,630,1874,941,779,298,200
2022-03-17,7513,1106,1449,2456,323,1176,373,406,158,66
2022-03-18,8165,1192,1868,2234,476,1168,490,469,199,69
2022-03-19,2986,630,686,693,236,272,259,184,13,13
2022-03-20,424,87,168,149,15,5,0,0,0,0
2022-03-21,4586,805,1072,1136,246,544,328,226,161,68
2022-03-22,5844,923,1400,1476,404,802,274,383,105,77
2022-03-23,6282,873,1599,2139,587,239,349,266,147,83
2022-03-24,4405,680,1334,1289,323,230,216,213,90,30
2022-03-25,8310,1503,2254,1435,679,1202,559,384,171,123
2022-03-26,2006,491,583,412,132,55,219,98,13,3
2022-03-27,525,121,157,198,30,5,14,0,0,0
2022-03-28,5437,1306,1342,1103,362,518,312,245,178,71
2022-03-29,4417,706,1017,1523,226,339,280,231,62,33
2022-03-30,5184,889,1468,1268,386,442,375,246,57,53
2022-03-31,6148,1239,1576,1427,512,405,506,313,104,66
2022-04-01,5710,1325,1598,1032,431,519,291,293,147,74
2022-04-02,2425,639,468,504,277,126,233,139,26,13
2022-04-03,406,127,86,122,60,8,2,1,0,0
2022-04-04,3606,854,591,985,304,305,172,266,101,28
2022-04-05,4311,956,904,995,268,405,320,293,139,31
2022-04-06,1316,275,286,330,57,210,60,63,16,19
2022-04-07,2660,496,485,540,247,492,190,125,47,38
2022-04-08,6963,1011,1774,1769,857,554,416,446,108,28
2022-04-09,2407,504,454,482,304,284,213,132,19,15
2022-04-10,334,63,116,125,4,11,9,0,6,0
2022-04-11,2656,544,625,639,156,394,108,107,63,20
2022-04-12,3166,595,688,889,241,343,165,145,60,40
2022-04-13,3172,667,823,519,318,268,224,173,78,102
2022-04-14,4009,743,851,1040,455,331,336,168,60,25
2022-04-15,966,319,182,138,135,41,125,16,6,4
2022-04-16,648,130,159,97,58,57,97,13,33,4
2022-04-17,204,30,108,34,24,6,2,0,0,0
2022-04-18,34812,10286,2418,3136,804,8718,3240,1157,3920,1133
2022-04-19,2610,573,601,619,227,216,147,166,50,11
2022-04-20,3553,610,839,875,345,251,341,185,76,31
2022-04-21,3486,696,678,771,359,338,228,278,109,29
2022-04-22,6203,1243,1215,1129,699,843,452,337,251,34
2022-04-23,1045,313,225,147,112,46,127,63,4,8
2022-04-24,787,77,114,548,12,11,1,5,19,0
2022-04-25,2395,531,747,462,159,162,136,94,62,42
2022-04-26,3576,852,646,706,257,403,351,223,85,53
2022-04-27,2991,575,753,754,261,131,266,207,38,6
2022-04-28,3843,1073,758,742,297,349,306,237,54,27
2022-04-29,3341,788,683,648,331,200,327,196,153,15
2022-04-30,1996,622,358,299,224,149,207,100,22,15
2022-05-01,79,21,36,20,0,0,2,0,0,0
2022-05-02,113,61,5,29,1,13,2,2,0,0
2022-05-03,2480,871,501,388,220,217,129,87,29,38
2022-05-04,2900,723,637,468,192,319,170,249,101,41
2022-05-05,1731,442,423,431,93,110,80,85,56,11
2022-05-06,4613,1383,803,673,157,741,440,282,98,36
2022-05-07,1319,367,245,358,76,123,88,50,8,4
2022-05-08,154,28,49,65,5,7,0,0,0,0
2022-05-09,1715,475,328,384,87,143,162,64,55,17
2022-05-10,2113,469,389,613,111,137,187,95,102,10
2022-05-11,2122,438,554,543,111,159,166,101,35,15
2022-05-12,8646,1774,1940,1257,929,1073,507,672,478,16
2022-05-13,749,149,160,235,49,27,74,41,8,6
2022-05-14,318,61,67,72,33,8,68,7,2,0
2022-05-15,141,17,50,66,8,0,0,0,0,0
2022-05-16,2151,390,375,346,110,484,171,122,121,32
2022-05-17,717,112,177,261,40,30,49,38,10,0
2022-05-18,2164,419,461,791,127,95,128,77,54,12
2022-05-19,2167,380,477,818,75,100,173,65,69,10
2022-05-20,3592,669,848,1179,243,304,166,112,67,4
2022-05-21,1593,308,373,502,103,157,97,25,23,5
2022-05-22,245,31,55,135,7,9,8,0,0,0
2022-05-23,1138,217,274,422,48,16,110,25,24,2
